code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
000795,英洛华,矿物制品,山西,340.33,65279.01,113368.4,188668.73,110893.47,47959.23,113469.02,1.0,0.006,1.34,6.31,19970808
002588,史丹利,农药化肥,山东,20.24,71136.47,116606.34,618861.0,307503.16,160968.77,31213.15,0.27,0.324,3.34,3.92,20110610
600118,中国卫星,航空,北京,180.72,118248.9,118248.9,1005708.38,776558.69,62343.53,161232.95,1.36,0.048,3.94,8.79,19970908
002325,洪涛股份,装修装饰,深圳,37.65,91356.09,120185.09,739002.69,607096.63,24679.13,94796.9,0.79,0.068,2.78,3.7,20091222
002718,友邦吊顶,家居用品,浙江,135.22,2096.0,8763.19,70228.72,51660.03,8822.07,12803.58,1.46,0.133,7.67,9.36,20140128
002560,通达股份,电气设备,河南,55.38,26527.81,42818.14,261686.3,137233.09,27122.34,69463.13,1.62,0.101,3.4,3.29,20110303
000703,恒逸石化,化纤,广西,24.03,115358.77,130320.77,2399150.0,831093.13,874099.13,94695.4,0.73,0.116,4.93,2.27,19970328
600528,中铁二局,建筑施工,四川,70.41,145920.0,145920.0,5565062.0,5095544.0,170797.94,159785.48,1.1,0.043,4.27,2.84,20010528
600549,厦门钨业,小金属,福建,353.12,88657.39,108157.39,1634938.13,804171.44,532581.06,336534.84,3.11,0.019,6.16,4.39,20021107
002331,皖通科技,软件服务,安徽,84.57,27750.03,35032.71,177441.94,138037.69,12318.5,54376.73,1.55,0.083,3.55,3.93,20100106
000790,华神集团,中成药,四川,155.41,43018.91,43102.14,82678.81,45972.4,29901.44,3823.16,0.09,0.039,1.39,8.68,19980327
300440,运达科技,软件服务,四川,165.61,10067.53,22400.0,151223.63,135474.5,9181.37,65220.57,2.91,0.046,5.32,5.75,20150423
002098,浔兴股份,服饰,福建,180.28,19894.5,35800.0,142778.91,62228.1,52163.65,30951.34,0.86,0.017,2.93,4.12,20061222
002164,宁波东力,电气设备,浙江,0.0,40512.48,44562.5,177558.27,68696.96,65456.17,43837.55,0.98,-0.005,2.42,3.83,20070823
000998,隆平高科,种植业,湖南,39.0,83065.29,125619.46,713318.94,465047.59,79167.47,283841.41,2.26,0.13,4.43,4.38,20001211
600873,梅花生物,食品,西藏,22.64,206169.05,310822.66,1741658.0,447879.09,1142119.0,224245.16,0.72,0.071,2.75,2.35,19950217
603168,莎普爱思,化学制药,浙江,33.93,10060.59,16337.5,136830.38,50697.1,47388.39,29834.48,1.83,0.32,5.78,7.51,20140702
300224,正海磁材,元器件,山东,73.68,48471.82,50621.73,298047.13,204964.45,46175.87,95092.43,1.88,0.144,4.21,5.04,20110531
600702,沱牌舍得,白酒,四川,165.49,33730.0,33730.0,381971.81,265839.09,57775.21,79931.05,2.37,0.036,6.69,3.57,19960524
002507,涪陵榨菜,食品,重庆,31.22,29743.0,52623.82,173166.88,77999.15,72792.9,28441.0,0.54,0.22,2.71,5.08,20101123
600523,贵航股份,汽车配件,贵州,74.86,28860.33,28879.38,369573.09,248626.92,66838.68,93132.31,3.22,0.061,6.88,2.66,20011227
600009,XD上海机,机场,上海,21.3,109347.64,192695.84,2591704.0,1167887.5,1032557.38,257549.8,1.34,0.333,10.88,2.61,19980218
002594,比亚迪,汽车整车,深圳,48.15,84038.82,272814.28,11220555.0,5106622.0,3255306.75,1031242.19,3.78,0.32,13.37,4.49,20110630
600273,嘉化能源,化工原料,浙江,15.1,57999.83,130628.52,659574.69,213113.52,306430.88,141101.75,1.08,0.301,2.78,3.28,20030627
603589,口子窖,白酒,安徽,19.08,29352.43,60000.0,507224.94,327446.06,93023.77,97688.22,1.63,0.451,6.56,5.25,20150629
000780,平庄能源,煤炭开采,内蒙,0.0,101430.63,101430.63,529290.56,327978.0,88177.46,144955.09,1.43,-0.084,4.2,1.29,19970606
600391,成发科技,航空,四川,537.8,33012.94,33012.94,511185.34,311995.47,154433.81,101153.42,3.06,0.018,5.16,7.53,20011212
300383,光环新网,电信运营,北京,103.55,35167.14,72317.57,843206.63,256640.3,217710.38,478932.69,6.62,0.21,8.07,4.69,20140129
300208,恒顺众昇,电气设备,山东,34.13,60039.05,76652.5,210520.47,100579.22,21469.95,7718.07,0.1,0.112,1.64,9.34,20110426
600810,神马股份,化纤,河南,82.03,44228.0,44228.0,853504.63,367461.97,228817.66,179640.92,4.06,0.025,5.42,1.5,19940106
002524,光正集团,供气供热,新疆,0.0,49973.19,50333.28,174927.5,38045.05,81389.68,30598.49,0.61,-0.02,1.54,5.28,20101217
601137,博威合金,铜,浙江,55.05,43000.0,43000.0,277590.0,129881.8,90675.5,116153.88,2.7,0.115,4.81,2.62,20110127
600172,黄河旋风,矿物制品,河南,45.1,64187.39,79239.89,836472.31,285994.38,319070.0,235668.97,2.97,0.23,5.89,3.52,19981126
600220,江苏阳光,纺织,江苏,59.72,178334.03,178334.03,445183.09,213771.05,187173.56,0.0,0.0,0.019,1.03,4.37,19990927
002429,兆驰股份,家用电器,深圳,31.06,158769.41,160152.39,911352.31,584077.13,105892.65,48882.07,0.31,0.065,3.08,2.63,20100610
002074,国轩高科,电气设备,江苏,27.03,46833.32,87635.0,760694.5,464101.5,122601.27,127211.81,1.45,0.349,3.79,9.96,20061018
002442,龙星化工,化工原料,河北,0.0,19637.75,48000.0,283920.13,129986.36,100287.2,41171.53,0.86,-0.048,2.15,6.25,20100706
000912,泸天化,农药化肥,四川,0.0,58500.0,58500.0,818107.44,143079.06,587841.38,97935.56,1.67,-0.067,1.21,5.17,19990603
600855,航天长峰,专用机械,北京,494.91,33011.44,33161.73,167284.27,134800.56,5511.58,26077.32,0.79,0.033,2.57,12.53,19940425
600228,昌九生化,化工原料,江西,0.0,24132.0,24132.0,52709.65,18734.1,26408.53,33596.65,1.39,-0.029,0.22,62.21,19990119
601611,中国核建,建筑施工,北京,123.2,52500.0,262500.0,5395929.5,0.0,0.0,0.0,0.0,0.034,2.91,5.82,20160606
300183,东软载波,软件服务,山东,41.31,25419.18,45326.48,253211.2,188366.02,2492.6,87332.11,1.93,0.302,5.09,4.91,20110222
002426,胜利精密,元器件,江苏,40.23,158983.34,290612.34,1215813.38,628295.94,174656.73,307415.59,1.06,0.066,1.79,5.96,20100608
002664,信质电机,汽车配件,浙江,48.9,32140.46,40002.0,220315.47,150113.95,44705.1,43894.53,1.1,0.291,3.95,7.2,20120316
600310,桂东电力,水力发电,广西,116.51,82777.5,82777.5,1177701.25,483368.69,292471.56,27400.96,0.33,0.021,3.04,3.21,20010228
600267,海正药业,化学制药,浙江,315.65,96553.18,96553.18,2056058.25,771585.63,568560.19,364976.28,3.78,0.021,7.12,1.87,20000725
600100,同方股份,电脑设备,北京,2.27,219788.2,296389.91,5792373.5,3111158.5,484498.69,937542.63,3.16,1.755,7.69,2.07,19970627
002733,雄韬股份,电气设备,深圳,92.24,9419.99,30600.0,223552.72,160055.5,23352.18,36161.81,1.18,0.07,4.02,6.38,20141203
600074,保千里,电脑设备,江苏,66.56,89598.13,243963.59,352386.88,277559.44,20054.75,-116274.77,-0.48,0.056,0.7,21.46,19970623
002157,正邦科技,饲料,江西,15.06,38834.62,67148.9,995144.19,392621.28,462470.59,174694.86,2.6,0.908,5.58,4.9,20070817
002308,威创股份,电脑设备,广东,158.84,83551.0,83559.15,272909.16,81071.63,46525.85,57872.63,0.69,0.026,2.62,6.39,20091127
002069,*ST獐岛,渔业,辽宁,0.0,68079.0,71111.21,445095.5,261909.77,122087.11,87688.93,1.23,-0.013,1.24,7.83,20060928
600299,安迪苏,化学制药,北京,18.21,52270.76,268190.13,1890834.75,923195.81,609382.5,223245.72,0.83,0.411,4.24,3.53,20000420
600272,开开实业,服饰,上海,279.44,16000.0,24300.0,103773.21,37682.12,17214.51,1340.93,0.06,0.018,2.17,9.34,20010228
600015,华夏银行,银行,北京,5.74,1068557.25,1068557.25,225054496.0,0.0,1105600.0,2876200.0,2.69,0.92,11.54,0.92,20030912
002772,众兴菌业,种植业,甘肃,48.58,15773.66,31964.74,184756.63,51068.05,55087.06,48360.6,1.51,0.25,3.41,6.7,20150626
000530,大冷股份,机械基件,辽宁,61.7,35650.46,59889.25,409923.53,145853.27,44025.03,63243.67,1.06,0.043,4.75,2.21,19931208
002587,奥拓电子,元器件,深圳,90.52,24009.27,37843.08,73503.4,51012.46,16017.94,3996.26,0.11,0.072,1.65,7.92,20110610
000687,华讯方舟,通信设备,河北,64.9,53143.28,75736.84,285979.84,156351.91,6233.1,83361.31,1.1,0.154,1.72,11.63,19970221
300389,艾比森,半导体,深圳,83.53,9251.03,31946.22,140362.77,96046.61,33190.12,23205.24,0.73,0.07,2.76,8.53,20140801
300384,三联虹普,纺织机械,北京,71.75,4965.79,14935.2,115463.47,56718.46,11775.37,26329.5,1.76,0.358,5.32,9.67,20140801
600231,凌钢股份,普钢,辽宁,0.0,160800.44,251916.59,1528818.25,618900.13,744898.94,158554.98,0.63,-0.052,1.97,1.32,20000511
300314,戴维医疗,医疗保健,浙江,108.34,18912.85,28800.0,77221.15,43916.28,7669.31,17553.43,0.61,0.108,2.49,9.42,20120508
600843,上工申贝,纺织机械,上海,53.67,30464.58,54858.96,332045.84,222187.45,35893.1,96782.97,1.76,0.077,3.28,5.04,19940311
000533,万 家 乐,家用电器,广东,65.09,68490.24,69081.6,406750.13,312877.34,15713.1,5828.1,0.08,0.043,2.03,5.56,19940103
000960,锡业股份,小金属,云南,1542.8,115121.7,147205.5,2712867.5,811003.56,1169892.25,667175.81,4.53,0.004,5.25,2.48,20000221
300101,振芯科技,通信设备,四川,156.18,44040.39,55600.0,110063.02,77156.35,9196.03,4757.45,0.09,0.08,1.51,16.62,20100806
002749,国光股份,农药化肥,四川,47.44,1875.0,7500.0,92657.03,84605.28,1719.34,33063.55,4.41,0.433,11.52,7.13,20150320
000893,东凌国际,食品,广东,1028.0,39207.01,75690.32,548918.69,125030.95,67570.42,377074.88,4.98,0.003,5.66,2.13,19981224
300203,聚光科技,环境保护,浙江,300.18,44654.42,45298.33,418154.5,257397.45,22264.06,95333.05,2.1,0.022,5.21,5.12,20110415
002307,北新路桥,建筑施工,新疆,278.23,55730.62,55732.71,1215076.25,849456.81,50019.09,50054.09,0.9,0.008,2.67,3.22,20091111
002701,奥瑞金,广告包装,北京,17.99,152225.77,235522.56,1168606.13,441478.94,287009.16,104442.86,0.44,0.131,1.98,4.76,20121011
603012,创力集团,专用机械,上海,77.49,42383.41,63656.0,321233.13,260829.41,26201.5,117849.51,1.85,0.041,3.72,3.45,20150320
600733,S前锋,区域地产,四川,0.0,7560.0,19758.59,42953.8,33582.89,1581.35,7322.18,0.37,-0.011,1.09,43.79,19960816
002529,海源机械,专用机械,福建,0.0,20000.0,26000.0,124016.42,57620.07,39472.34,62375.46,2.4,-0.029,4.96,3.79,20101224
600467,好当家,渔业,山东,193.47,146099.44,146099.44,504807.16,146374.47,247981.95,112897.7,0.77,0.006,2.01,2.12,20040405
000748,长城信息,电脑设备,湖南,1132.16,80207.97,81481.85,651721.0,241734.22,21774.92,97039.71,1.19,0.005,5.76,3.71,19970704
603128,华贸物流,仓储物流,上海,37.93,80834.89,99918.47,448219.66,295707.44,41889.46,87249.93,0.87,0.16,2.59,3.94,20120529
300396,迪瑞医疗,医疗保健,吉林,81.93,4279.18,15335.0,181169.81,76134.96,21190.15,40995.37,2.67,0.145,6.65,7.16,20140910
600333,长春燃气,供气供热,吉林,61.01,52961.98,52961.98,484963.81,78775.86,235969.55,56331.18,1.06,0.042,3.02,3.38,20001211
600090,同济堂,医药商业,新疆,241.64,36791.66,143966.3,146674.63,80537.81,48451.3,38512.32,0.27,0.015,1.29,11.16,19970616
600022,山东钢铁,普钢,山东,0.0,822201.0,842042.25,5230318.0,1843085.25,2501182.5,1060591.13,1.26,-0.04,1.93,1.32,20040629
002413,雷科防务,通信设备,江苏,180.14,70826.24,109317.9,237718.38,140646.47,4684.16,126864.45,1.16,0.02,2.18,6.62,20100528
000993,闽东电力,水力发电,福建,61.22,37300.0,37300.0,377141.28,118559.52,153579.84,104068.43,2.79,0.038,4.06,2.3,20000731
600685,中船防务,船舶,广东,10115.48,54933.58,141350.64,5102589.5,3652689.5,1043482.81,686777.56,4.86,0.001,7.3,4.06,19931028
002209,达 意 隆,轻工机械,广东,0.0,15897.04,19524.4,157465.31,102979.55,43418.85,22514.35,1.15,-0.074,3.31,5.62,20080130
603118,共进股份,通信设备,深圳,37.75,11898.42,35561.91,642674.19,497868.91,83411.35,305414.13,8.59,0.6,11.32,3.37,20150225
000035,中国天楹,环境保护,江苏,57.9,81160.15,123855.77,446656.56,61684.13,71002.15,94385.43,0.76,0.029,1.52,4.44,19940408
000909,数源科技,综合类,浙江,160.23,29400.0,29400.0,446178.41,409060.75,2185.2,22302.36,0.76,0.055,2.53,7.02,19990507
002179,中航光电,元器件,河南,39.13,60190.1,60251.48,784008.81,601601.06,134649.31,95737.49,1.59,0.275,5.93,7.26,20071101
002652,扬子新材,其他建材,江苏,101.27,24378.64,32004.0,185702.06,111709.52,33187.09,7322.2,0.23,0.031,1.89,6.69,20120119
002603,以岭药业,中成药,河北,25.9,89446.89,112779.35,584734.25,235516.95,219112.95,169239.31,1.5,0.163,4.43,3.8,20110728
600604,市北高新,园区开发,上海,197.47,33352.42,76029.71,945829.19,587875.81,14885.95,154243.45,2.03,0.03,3.83,6.15,19920327
002001,新 和 成,化学制药,浙江,23.92,107308.89,108891.89,1046405.13,535261.63,261012.52,71803.31,0.66,0.474,6.75,3.36,20040625
300487,蓝晓科技,化工原料,陕西,85.83,3295.94,8095.75,82142.38,57682.21,4739.1,40222.44,4.97,0.307,8.45,6.25,20150702
300256,星星科技,元器件,浙江,264.98,30237.72,63970.89,645269.31,304279.09,102928.5,292149.38,4.57,0.014,5.08,2.97,20110819
002065,东华软件,软件服务,北京,47.3,136843.39,156989.38,1130509.13,813720.19,42207.55,230628.92,1.47,0.111,5.34,3.92,20060823
603958,哈森股份,服饰,江苏,81.16,5435.54,21736.0,167769.63,145630.38,14292.32,46205.46,2.13,0.32,5.26,7.62,20160629
002640,跨境通,服饰,山西,61.46,68629.63,128880.92,341211.53,203338.05,7958.82,120077.11,0.93,0.068,1.65,10.13,20111208
002298,中电鑫龙,软件服务,安徽,68.86,35983.17,63291.87,498786.59,247641.7,71427.74,194227.73,3.07,0.115,4.81,3.3,20090929
600202,哈空调,电气设备,黑龙江,0.0,38334.07,38334.07,242660.77,172265.75,52614.6,7630.66,0.2,-0.068,2.18,4.96,19990603
600232,金鹰股份,纺织,浙江,286.24,36471.85,36471.85,159932.27,118226.4,33617.71,39735.3,1.09,0.01,3.24,3.6,20000602
600219,南山铝业,铝,山东,80.69,283518.44,283518.44,3468779.5,1034306.13,1255569.25,1427376.25,5.03,0.026,8.39,0.99,19991223
601579,会稽山,红黄药酒,浙江,24.14,24800.0,40000.0,244789.77,118131.65,79081.32,52831.93,1.32,0.146,3.9,3.62,20140825
601328,交通银行,银行,上海,5.66,3925086.5,7426272.5,740441728.0,0.0,8207500.0,11339200.0,1.53,0.257,7.46,0.78,20070515
002424,贵州百灵,中成药,贵州,74.86,73166.13,141120.0,389872.81,293918.25,60237.63,14592.61,0.1,0.08,1.96,12.27,20100603
002138,顺络电子,元器件,深圳,36.81,67302.92,74093.88,358644.5,118125.77,179995.02,87901.15,1.19,0.236,3.34,5.22,20070613
300319,麦捷科技,元器件,深圳,79.43,7076.16,21187.48,208088.52,106452.05,28420.5,82087.49,3.87,0.091,5.78,5.02,20120523
002185,华天科技,半导体,甘肃,42.77,90576.9,106555.64,719957.13,381991.97,262434.53,252691.91,2.37,0.073,4.43,2.8,20071120
002559,亚威股份,机床制造,江苏,79.81,30419.89,37260.37,202326.88,133507.36,34526.15,69779.9,1.87,0.044,3.98,3.53,20110303
300034,钢研高纳,小金属,北京,107.29,41759.73,41838.51,163116.63,100344.65,46198.18,41574.81,0.99,0.05,2.94,7.29,20091225
000919,金陵药业,化学制药,江苏,36.99,50316.89,50400.0,385160.31,243069.05,97566.9,46626.55,0.93,0.095,4.94,2.84,19991118
300446,乐凯新材,化工原料,河北,50.38,7528.2,12280.0,49493.05,34848.56,11088.01,3560.34,0.29,0.426,3.6,11.93,20150423
002151,北斗星通,通信设备,北京,0.0,23141.53,50636.92,369398.06,149944.8,46376.82,210662.8,4.16,-0.022,5.98,5.65,20070813
600000,浦发银行,银行,上海,6.64,2051881.88,2161828.0,537129280.0,0.0,2078100.0,7467800.0,3.45,1.23,14.6,1.13,19991110
000963,华东医药,化学制药,浙江,19.25,43406.0,48605.82,1353145.5,1097686.63,124701.82,343624.84,7.07,0.93,14.14,4.87,20000127
600742,一汽富维,汽车配件,吉林,16.81,42304.67,42304.67,756415.81,354792.31,152807.3,44393.37,1.05,0.415,9.54,1.46,19960826
002757,南兴装备,家居用品,广东,110.59,3663.44,10934.0,88615.9,48102.21,19240.82,35031.4,3.2,0.093,6.66,6.15,20150527
000066,长城电脑,电脑设备,深圳,0.0,132357.02,132359.39,3736715.25,2801229.0,356100.91,69500.65,0.53,-0.015,1.93,6.38,19970626
600713,南京医药,医药商业,江苏,40.75,69358.07,89742.56,1370908.75,1237968.38,42809.87,108538.6,1.21,0.055,2.62,3.44,19960701
002713,东易日盛,装修装饰,北京,0.0,6242.02,25385.8,215530.72,134906.95,24909.75,39288.98,1.55,-0.245,3.57,7.57,20140219
000627,天茂集团,保险,湖北,12.06,135357.8,425919.47,11119830.0,2817756.0,51992.0,691747.13,1.62,0.24,2.97,3.03,19961112
600794,保税科技,仓储物流,江苏,220.18,110277.4,119157.4,312143.0,105055.92,84076.15,15632.9,0.13,0.006,1.57,3.64,19970306
002543,万和电气,家用电器,广东,18.54,29980.83,44000.0,439708.16,296449.0,79557.36,124897.3,2.84,0.242,6.65,2.7,20110128
300377,赢时胜,软件服务,深圳,1949.95,14855.45,29701.33,253864.67,236071.59,8505.57,212873.27,7.17,0.005,8.44,5.03,20140127
300245,天玑科技,软件服务,上海,216.3,19727.16,27509.08,79475.28,58726.7,7766.11,13584.15,0.49,0.024,2.54,8.03,20110719
603901,永创智能,专用机械,浙江,71.63,15400.0,40000.0,143131.38,102685.95,24368.18,16188.27,0.4,0.108,2.12,7.31,20150529
300348,长亮科技,软件服务,深圳,229.14,12419.78,29224.0,102207.72,50026.45,6058.97,45065.05,1.54,0.033,2.44,12.37,20120817
002186,全 聚 德,酒店餐饮,北京,46.14,28128.5,30846.39,182527.02,92657.06,50125.15,53977.07,1.75,0.229,4.47,4.73,20071120
603166,福达股份,汽车配件,广西,279.49,7804.91,59201.87,353715.03,174970.52,147962.52,113264.56,1.91,0.019,3.44,6.14,20141127
600879,航天电子,航空,湖北,127.34,103953.7,103953.7,1097414.13,772039.5,190076.13,190388.41,1.83,0.033,5.33,3.2,19951115
300316,晶盛机电,专用机械,浙江,104.74,81965.72,88507.54,246861.72,135241.59,40731.32,33531.57,0.38,0.029,2.08,5.84,20120511
603306,华懋科技,汽车配件,福建,25.25,7218.75,21390.0,134555.3,98041.82,28557.63,46423.94,2.17,0.321,5.37,6.03,20140926
603308,应流股份,专用机械,安徽,114.21,23982.11,43375.42,628168.38,369131.66,192048.38,156856.63,3.62,0.096,6.38,3.42,20140122
300439,美康生物,医疗保健,浙江,77.63,11022.07,34762.69,168511.06,114380.52,16185.07,45699.06,1.31,0.112,3.9,8.91,20150422
300438,鹏辉能源,电气设备,广东,110.63,12674.9,25200.0,142024.05,92498.71,30791.65,42216.44,1.68,0.084,3.37,11.01,20150424
000958,东方能源,火力发电,河北,19.18,25047.96,55113.66,516351.75,90264.52,376011.28,181381.22,3.29,0.441,4.66,3.63,19991223
000416,民生控股,多元金融,山东,0.0,53161.03,53187.14,140215.02,110460.26,4668.27,1330.87,0.03,-0.021,1.62,5.48,19960719
300407,凯发电气,电气设备,天津,0.0,13493.01,27200.0,112577.4,87408.42,9776.42,25915.64,0.95,-0.017,2.89,5.84,20141203
002738,中矿资源,建筑施工,北京,0.0,8784.29,18691.5,75312.53,47008.15,16525.99,30775.4,1.65,-0.007,2.95,7.63,20141230
600229,城市传媒,出版业,山东,37.89,39578.62,70209.6,273308.88,175225.97,27027.44,48595.94,0.69,0.079,2.81,4.29,20000309
600196,复星医药,化学制药,上海,19.73,190683.7,231407.53,3961734.75,871516.69,475360.44,604793.44,2.61,0.274,8.08,2.68,19980807
002261,拓维信息,互联网,湖南,55.34,65616.49,111191.47,408368.03,123239.13,20115.01,190480.73,1.71,0.061,3.24,4.19,20080723
002573,清新环境,环境保护,北京,54.97,106467.53,106560.0,673203.25,288296.41,200852.59,70496.63,0.66,0.08,2.79,6.3,20110422
600562,国睿科技,通信设备,江苏,174.78,32764.58,47873.12,175739.77,158239.52,12880.0,2133.63,0.04,0.049,2.15,16.0,20030128
002746,仙坛股份,农业综合,山东,48.19,5635.0,15935.0,152103.69,56271.18,68738.43,38325.51,2.41,0.479,6.64,6.96,20150216
601238,广汽集团,汽车整车,广东,19.94,422173.25,643503.25,7564846.5,3422398.0,955800.38,935041.19,1.45,0.299,6.36,3.76,20120329
002609,捷顺科技,软件服务,深圳,421.11,29714.63,60009.76,118176.2,76049.61,10052.28,2124.37,0.04,0.01,1.62,10.78,20110815
600588,用友网络,软件服务,北京,0.0,140688.14,146429.34,1018565.0,581735.56,155375.41,229336.3,1.57,-0.148,3.65,6.95,20010518
000796,凯撒旅游,旅游服务,陕西,128.62,24601.33,80300.02,412052.44,260521.8,22605.85,62833.86,0.78,0.071,2.14,8.51,19970703
000510,金路集团,化工原料,四川,292.32,56343.35,60918.23,139989.47,30490.96,95553.11,4489.06,0.07,0.014,1.24,6.4,19930507
600435,北方导航,专用机械,北京,722.1,148932.0,148932.0,425917.5,255269.55,100578.9,81486.97,0.55,0.006,1.39,11.97,20030704
601369,陕鼓动力,机械基件,陕西,28.59,163877.02,163877.02,1454118.13,1145022.38,140074.38,183514.22,1.12,0.062,3.8,1.87,20100428
603688,石英股份,矿物制品,江苏,86.62,8016.0,22489.19,121501.65,72481.53,34534.96,56206.86,2.5,0.057,5.14,3.84,20141031
002575,群兴玩具,文教休闲,广东,525.29,58872.0,58872.0,96111.53,31375.4,40023.21,15371.74,0.26,0.005,1.52,6.7,20110422
600386,北巴传媒,公共交通,北京,69.44,40320.0,40320.0,346390.72,227647.02,47310.19,64700.63,1.6,0.062,4.37,3.96,20010216
000920,南方汇通,环境保护,贵州,58.18,42200.0,42200.0,168427.72,46556.55,41421.3,1988.68,0.05,0.071,2.17,7.58,19990616
600661,新南洋,文教休闲,上海,135.63,18140.0,25907.65,183189.0,81544.25,30504.46,25417.15,0.98,0.053,3.15,9.19,19930614
300089,文化长城,陶瓷,广东,277.5,21629.64,37500.0,118411.67,59558.23,15633.57,48589.43,1.3,0.013,2.15,6.57,20100625
603766,隆鑫通用,摩托车,重庆,23.01,80467.25,83776.82,872964.63,440109.5,205056.86,117108.72,1.4,0.51,6.63,3.54,20120810
000679,大连友谊,百货,辽宁,62.35,35634.23,35640.0,841927.88,636847.88,114125.96,7087.68,0.2,0.05,3.58,3.49,19970124
000333,美的集团,家用电器,广东,11.5,336157.13,640108.69,14792259.0,11022384.0,1857865.25,1462907.5,2.29,0.61,8.41,3.34,19931112
000733,振华科技,元器件,贵州,35.14,42915.89,46934.21,705795.88,500712.44,90521.43,229612.84,4.89,0.144,7.64,2.65,19970703
603005,晶方科技,半导体,江苏,146.26,9963.91,22669.69,191291.42,72129.88,86421.25,81391.13,3.59,0.114,7.27,4.6,20140210
603686,龙马环卫,专用机械,福建,47.96,10625.0,27235.0,186891.94,169242.27,5193.37,27305.6,1.0,0.182,4.03,8.67,20150126
600517,置信电气,电气设备,上海,44.4,111366.89,135616.78,882811.38,678613.44,72340.18,37716.26,0.28,0.057,2.4,4.2,20031010
603939,益丰药房,医药商业,湖南,59.25,15600.79,36269.46,246277.41,170421.66,27274.73,72311.3,1.99,0.144,4.57,7.47,20150217
000996,中国中期,公路,北京,517.15,23000.0,23000.0,67878.42,7931.75,5374.83,25696.5,1.12,0.011,2.57,9.07,20000718
600829,人民同泰,医药商业,黑龙江,35.82,57988.85,57988.85,427603.59,372109.03,38715.51,0.0,0.0,0.217,2.67,5.81,19940224
002636,金安国纪,元器件,上海,66.92,24638.81,72800.0,267809.78,184824.75,75407.9,19133.28,0.26,0.055,1.96,7.49,20111125
603198,迎驾贡酒,白酒,安徽,29.94,16640.0,80000.0,517403.69,363619.5,127857.63,126300.05,1.58,0.413,4.99,4.96,20150528
002258,利尔化学,农药化肥,四川,26.89,52406.76,52437.3,290333.25,120332.67,125647.9,81014.02,1.54,0.187,3.67,2.74,20080708
000999,华润三九,中成药,深圳,20.21,97774.22,97890.0,1237218.25,555523.0,276779.66,110836.1,1.13,0.65,8.24,3.19,20000309
000811,烟台冰轮,工程机械,山东,354.19,39458.87,43536.94,429915.09,197470.13,58181.45,26832.9,0.62,0.009,4.47,2.93,19980528
000922,佳电股份,电气设备,黑龙江,0.0,45790.05,54366.73,316725.84,229985.91,56243.13,114204.02,2.1,-0.055,3.38,2.73,19990618
603318,派思股份,专用机械,辽宁,0.0,10620.0,36570.0,98858.55,68025.36,16453.3,15468.42,0.42,-0.032,1.23,11.85,20150424
000760,斯太尔,汽车配件,湖北,0.0,33159.32,78864.46,192585.63,54450.05,21841.63,115008.02,1.46,-0.044,1.9,7.28,19970627
601003,柳钢股份,普钢,广西,159.18,256279.31,256279.31,2052176.25,966619.88,1036034.38,20843.6,0.08,0.006,1.74,2.2,20070227
002462,嘉事堂,医药商业,北京,41.31,19691.5,25052.63,688075.94,586796.56,34469.35,73715.96,2.94,0.463,7.48,5.11,20100818
600338,西藏珠峰,铅锌,西藏,36.83,15833.33,65300.73,141852.63,48409.44,56699.86,2236.43,0.03,0.404,1.29,23.0,20001227
002584,西陇科学,化工原料,广东,124.6,25731.78,58521.64,236676.84,155894.8,47761.5,107613.42,1.84,0.027,2.97,4.6,20110602
002781,奇信股份,装修装饰,深圳,60.7,4500.0,22500.0,311036.03,303225.97,5269.65,70670.2,3.14,0.175,6.96,6.1,20151222
601633,长城汽车,汽车整车,河北,10.08,602772.88,912726.88,7039321.0,3799995.25,2184517.25,141123.09,0.15,0.263,4.47,2.37,20110928
600418,江淮汽车,汽车整车,安徽,20.46,101735.81,189331.2,4572070.0,2887988.75,1036781.31,125662.38,0.66,0.148,5.92,2.04,20010824
002589,瑞康医药,医药商业,山东,52.59,29032.44,55454.35,1028588.88,864580.5,75096.85,190709.92,3.44,0.154,5.99,5.41,20110610
002037,久联发展,化工原料,贵州,0.0,32736.82,32736.82,760036.44,398791.22,115529.42,62003.6,1.89,-0.077,5.94,2.66,20040908
603328,依顿电子,元器件,广东,29.3,9798.0,49845.32,525813.75,436618.81,86535.07,135859.56,2.73,0.237,9.15,3.04,20140701
600722,金牛化工,化工原料,河北,443.12,68031.96,68031.96,124488.36,88103.3,33746.93,164531.3,2.42,0.008,1.27,5.92,19960626
002238,天威视讯,影视音像,深圳,31.09,55741.32,61735.32,360988.09,166875.77,86073.71,34712.95,0.56,0.121,4.16,3.61,20080526
600289,亿阳信通,软件服务,黑龙江,220.94,56592.26,56592.26,298876.0,214157.72,37179.7,37975.73,0.67,0.032,3.57,3.98,20000720
002500,山西证券,证券,山西,207.31,248846.95,282872.5,4479726.0,0.0,33286.26,671329.63,2.37,0.018,4.38,3.42,20101115
600155,宝硕股份,其他建材,河北,0.0,41250.0,47660.26,63391.3,42108.26,4890.14,36891.78,0.77,-0.022,0.72,23.82,19980918
300357,我武生物,生物制药,浙江,52.9,7098.16,16160.0,63960.32,50597.26,8538.58,18170.96,1.12,0.176,3.78,9.86,20140121
